total_spend,num_ads,avg_spend_per_ad,ad_count,spender_size,Advertiser,CLASS,Code,2020 assignment / context,Advertiser_Name
5700.0,10,570.0,10,Small (<$10k),SEMINOLE COUNTY DEMOCRATIC EXECUTIVE COMMITTEE,Unmarked,OTHER_UNKNOWN,,SEMINOLE COUNTY DEMOCRATIC EXECUTIVE COMMITTEE
5700.0,3,1900.0,3,Small (<$10k),CENTER FOR AMERICAN PROGRESS,Unmarked,OTHER_UNKNOWN,,CENTER FOR AMERICAN PROGRESS
5700.0,8,712.0,8,Small (<$10k),FRIENDS OF SENATOR JANE NELSON,Unmarked,OTHER_UNKNOWN,,FRIENDS OF SENATOR JANE NELSON
5700.0,34,168.0,34,Small (<$10k),SHAWN D. TERRY,Unmarked,OTHER_UNKNOWN,,SHAWN D. TERRY
5700.0,5,1140.0,5,Small (<$10k),FRIENDS OF NICOLE BREADON,Unmarked,OTHER_UNKNOWN,,FRIENDS OF NICOLE BREADON
5700.0,16,356.0,16,Small (<$10k),SUZANNE HAWKINS HARRISON,Unmarked,OTHER_UNKNOWN,,SUZANNE HAWKINS HARRISON
5700.0,16,356.0,16,Small (<$10k),JUSTIN BERRY CAMPAIGN,Unmarked,OTHER_UNKNOWN,,JUSTIN BERRY CAMPAIGN
5700.0,4,1425.0,4,Small (<$10k),COMMITTEE FOR BYRON BUSH FOR US SENATE,Unmarked,OTHER_UNKNOWN,,COMMITTEE FOR BYRON BUSH FOR US SENATE
5700.0,31,184.0,31,Small (<$10k),CALVIN SCHRAGE,Unmarked,OTHER_UNKNOWN,,CALVIN SCHRAGE
5700.0,4,1425.0,4,Small (<$10k),MEREDITH FOR NEW MEXICO,Unmarked,OTHER_UNKNOWN,,MEREDITH FOR NEW MEXICO
5600.0,4,1400.0,4,Small (<$10k),FRIENDS OF JULIE CIANCA,Unmarked,OTHER_UNKNOWN,,FRIENDS OF JULIE CIANCA
5600.0,4,1400.0,4,Small (<$10k),CITIZENS FOR DOGAN,Unmarked,OTHER_UNKNOWN,,CITIZENS FOR DOGAN
5600.0,7,800.0,7,Small (<$10k),JOYCE KRAWIEC FOR NC SENATE,Unmarked,OTHER_UNKNOWN,,JOYCE KRAWIEC FOR NC SENATE
5600.0,14,400.0,14,Small (<$10k),"CITIZEN ACTION, INC.",Unmarked,OTHER_UNKNOWN,,"CITIZEN ACTION, INC."
5600.0,12,467.0,12,Small (<$10k),CONSERVATIVE LEADERSHIP OF THE OZARKS,Unmarked,OTHER_UNKNOWN,,CONSERVATIVE LEADERSHIP OF THE OZARKS
5600.0,34,165.0,34,Small (<$10k),FRIENDS OF MIKE CHAPMAN FOR SHERIFF,Unmarked,OTHER_UNKNOWN,,FRIENDS OF MIKE CHAPMAN FOR SHERIFF
5600.0,18,311.0,18,Small (<$10k),RURAL COLORADO UNITED,Unmarked,OTHER_UNKNOWN,,RURAL COLORADO UNITED
5600.0,40,140.0,40,Small (<$10k),JERRY CARL FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,JERRY CARL FOR CONGRESS
5600.0,11,509.0,11,Small (<$10k),COMMITTEE TO ELECT CODY DAVIS,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO ELECT CODY DAVIS
5600.0,3,1867.0,3,Small (<$10k),FRIENDS OF ROB ASTORINO,Unmarked,OTHER_UNKNOWN,,FRIENDS OF ROB ASTORINO
5600.0,16,350.0,16,Small (<$10k),FRIENDS OF RACHAEL MOROCCO,Unmarked,OTHER_UNKNOWN,,FRIENDS OF RACHAEL MOROCCO
5600.0,30,187.0,30,Small (<$10k),DIGITAL IMPACT AND INC.,Unmarked,OTHER_UNKNOWN,,DIGITAL IMPACT AND INC.
5500.0,9,611.0,9,Small (<$10k),WILDE FOR OREGON,Unmarked,OTHER_UNKNOWN,,WILDE FOR OREGON
5500.0,11,500.0,11,Small (<$10k),YOUGOV AMERICA INC.,Unmarked,OTHER_UNKNOWN,,YOUGOV AMERICA INC.
5500.0,8,688.0,8,Small (<$10k),COMMITTEE TO PROTECT MEDICARE AND THE ACA,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO PROTECT MEDICARE AND THE ACA
5500.0,9,611.0,9,Small (<$10k),TAMMY BALDWIN FOR SENATE,Unmarked,OTHER_UNKNOWN,,TAMMY BALDWIN FOR SENATE
5500.0,51,108.0,51,Small (<$10k),CATHERINE MEGHAN MILLER,Unmarked,OTHER_UNKNOWN,,CATHERINE MEGHAN MILLER
5500.0,2,2750.0,2,Small (<$10k),KIRSTEN ENGEL FOR STATE SENATE,Unmarked,OTHER_UNKNOWN,,KIRSTEN ENGEL FOR STATE SENATE
5500.0,2,2750.0,2,Small (<$10k),Steve Allison Campaign,Unmarked,OTHER_UNKNOWN,,Steve Allison Campaign
5500.0,2,2750.0,2,Small (<$10k),ASSOCIATED BUILDERS AND CONTRACTORS INC.,Unmarked,OTHER_UNKNOWN,,ASSOCIATED BUILDERS AND CONTRACTORS INC.
5500.0,2,2750.0,2,Small (<$10k),COMMITTEE TO ELECT JAKE TESHKA,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO ELECT JAKE TESHKA
5400.0,10,540.0,10,Small (<$10k),"CALIFORNIA LABOR AND BUSINESS ALLIANCE (CLAB), SPONSORED BY BUILDING TRADES, CORRECTIONAL PEACE OFFICERS AND APARTMENT RENTAL ORGANIZATIONS, AND ENERGY PROVIDERS",Unmarked,OTHER_UNKNOWN,,"CALIFORNIA LABOR AND BUSINESS ALLIANCE (CLAB), SPONSORED BY BUILDING TRADES, CORRECTIONAL PEACE OFFICERS AND APARTMENT RENTAL ORGANIZATIONS, AND ENERGY PROVIDERS"
5400.0,3,1800.0,3,Small (<$10k),KELLI BUTLER FOR ARIZONA,Unmarked,OTHER_UNKNOWN,,KELLI BUTLER FOR ARIZONA
5400.0,7,771.0,7,Small (<$10k),DAVID L COOK,Unmarked,OTHER_UNKNOWN,,DAVID L COOK
5400.0,44,123.0,44,Small (<$10k),MICHAEL BRACCHI,Unmarked,OTHER_UNKNOWN,,MICHAEL BRACCHI
5400.0,5,1080.0,5,Small (<$10k),WYC FOR NYC,Unmarked,OTHER_UNKNOWN,,WYC FOR NYC
5400.0,18,300.0,18,Small (<$10k),TEXANS FOR CHRIS PADDIE,Unmarked,OTHER_UNKNOWN,,TEXANS FOR CHRIS PADDIE
5400.0,39,138.0,39,Small (<$10k),"EISEN FOR CONGRESS, INC.",Unmarked,OTHER_UNKNOWN,,"EISEN FOR CONGRESS, INC."
5400.0,8,675.0,8,Small (<$10k),SANDY SENN FOR STATE SENATE,Unmarked,OTHER_UNKNOWN,,SANDY SENN FOR STATE SENATE
5400.0,3,1800.0,3,Small (<$10k),SCHERIE MURRAY FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,SCHERIE MURRAY FOR CONGRESS
5400.0,5,1080.0,5,Small (<$10k),PIMA COUNTY REPUBLICAN PARTY,Unmarked,OTHER_UNKNOWN,,PIMA COUNTY REPUBLICAN PARTY
5300.0,11,482.0,11,Small (<$10k),PHARA FOR ASSEMBLY,Unmarked,OTHER_UNKNOWN,,PHARA FOR ASSEMBLY
5300.0,7,757.0,7,Small (<$10k),CHOKWE PITCHFORD FOR 79TH DISTRICT HOUSE OF REPRESENTATIVES,Unmarked,OTHER_UNKNOWN,,CHOKWE PITCHFORD FOR 79TH DISTRICT HOUSE OF REPRESENTATIVES
5300.0,12,442.0,12,Small (<$10k),FRIENDS OF SESSIONS SENATE COMMITTEE INC,Unmarked,OTHER_UNKNOWN,,FRIENDS OF SESSIONS SENATE COMMITTEE INC
5300.0,10,530.0,10,Small (<$10k),DONT TREAD ON MO PAC,Unmarked,OTHER_UNKNOWN,,DONT TREAD ON MO PAC
5300.0,7,757.0,7,Small (<$10k),MEGAN FOR ARKANSAS,Unmarked,OTHER_UNKNOWN,,MEGAN FOR ARKANSAS
5300.0,27,196.0,27,Small (<$10k),LEAD OHIO PAC,Unmarked,OTHER_UNKNOWN,,LEAD OHIO PAC
5300.0,50,106.0,50,Small (<$10k),A BETTER STAMFORD,Unmarked,OTHER_UNKNOWN,,A BETTER STAMFORD
5300.0,28,189.0,28,Small (<$10k),"NEIL ROSEKRANS, LLC",Unmarked,OTHER_UNKNOWN,,"NEIL ROSEKRANS, LLC"
5300.0,6,883.0,6,Small (<$10k),DAN LIPINSKI FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,DAN LIPINSKI FOR CONGRESS
5300.0,8,662.0,8,Small (<$10k),GREGG FULFER,Unmarked,OTHER_UNKNOWN,,GREGG FULFER
5300.0,6,883.0,6,Small (<$10k),KATE BOLZ FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,KATE BOLZ FOR CONGRESS
5300.0,9,589.0,9,Small (<$10k),JENNA WADSWORTH COMMITTEE,Unmarked,OTHER_UNKNOWN,,JENNA WADSWORTH COMMITTEE
5200.0,30,173.0,30,Small (<$10k),TRACEY WOLLENBERG,Unmarked,OTHER_UNKNOWN,,TRACEY WOLLENBERG
5200.0,3,1733.0,3,Small (<$10k),"REDIRECT, LLC",Unmarked,OTHER_UNKNOWN,,"REDIRECT, LLC"
5200.0,20,260.0,20,Small (<$10k),TODD CHASE FOR CONGRESS INC.,Unmarked,OTHER_UNKNOWN,,TODD CHASE FOR CONGRESS INC.
5200.0,23,226.0,23,Small (<$10k),MOLLY GRAY FOR VERMONT,Unmarked,OTHER_UNKNOWN,,MOLLY GRAY FOR VERMONT
5100.0,2,2550.0,2,Small (<$10k),VAN NESS CREATIVE STRATEGIES LLC,Unmarked,OTHER_UNKNOWN,,VAN NESS CREATIVE STRATEGIES LLC
5100.0,9,567.0,9,Small (<$10k),ILLINOIS REPUBLICAN PARTY,Unmarked,OTHER_UNKNOWN,,ILLINOIS REPUBLICAN PARTY
5100.0,11,464.0,11,Small (<$10k),VOLUNTEERS FOR KELLY MOLLER,Unmarked,OTHER_UNKNOWN,,VOLUNTEERS FOR KELLY MOLLER
5100.0,7,729.0,7,Small (<$10k),DIANA FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,DIANA FOR CONGRESS
5100.0,11,464.0,11,Small (<$10k),BECCA PECK,Unmarked,OTHER_UNKNOWN,,BECCA PECK
5100.0,43,119.0,43,Small (<$10k),PORTER FOR SUPERVISOR 2020,Unmarked,OTHER_UNKNOWN,,PORTER FOR SUPERVISOR 2020
5100.0,3,1700.0,3,Small (<$10k),"ROE, ERIC FRIENDS OF CAMPAIGN FINANCE COMMITTEE",Unmarked,OTHER_UNKNOWN,,"ROE, ERIC FRIENDS OF CAMPAIGN FINANCE COMMITTEE"
5000.0,1,5000.0,1,Small (<$10k),CALIFORNIANS FOR STRONG SCHOOLS AND HEALTHY COMMUNITIES,Unmarked,OTHER_UNKNOWN,,CALIFORNIANS FOR STRONG SCHOOLS AND HEALTHY COMMUNITIES
5000.0,1,5000.0,1,Small (<$10k),SUZANNE VALDEZ FOR DISTRICT ATTORNEY,Unmarked,OTHER_UNKNOWN,,SUZANNE VALDEZ FOR DISTRICT ATTORNEY
5000.0,1,5000.0,1,Small (<$10k),JETER FOR INDIANA,Unmarked,OTHER_UNKNOWN,,JETER FOR INDIANA
5000.0,10,500.0,10,Small (<$10k),FRIENDS OF MIKE HILGERS-LEGISLATURE,Unmarked,OTHER_UNKNOWN,,FRIENDS OF MIKE HILGERS-LEGISLATURE
5000.0,1,5000.0,1,Small (<$10k),CRYSTAL R. DIAMOND,Unmarked,OTHER_UNKNOWN,,CRYSTAL R. DIAMOND
5000.0,1,5000.0,1,Small (<$10k),FELIPE R PEREZ FOR ARIZONA,Unmarked,OTHER_UNKNOWN,,FELIPE R PEREZ FOR ARIZONA
5000.0,15,333.0,15,Small (<$10k),MARY BLACKMON CAMPBELL FOR GEORGIA,Unmarked,OTHER_UNKNOWN,,MARY BLACKMON CAMPBELL FOR GEORGIA
5000.0,2,2500.0,2,Small (<$10k),Republican Majority Fund,Unmarked,OTHER_UNKNOWN,,Republican Majority Fund
5000.0,34,147.0,34,Small (<$10k),BRAND FOR HOUSE,Unmarked,OTHER_UNKNOWN,,BRAND FOR HOUSE
5000.0,4,1250.0,4,Small (<$10k),ROSIER FOR HD25,Unmarked,OTHER_UNKNOWN,,ROSIER FOR HD25
5000.0,42,119.0,42,Small (<$10k),California Taxpayers Association,Unmarked,OTHER_UNKNOWN,,California Taxpayers Association
5000.0,7,714.0,7,Small (<$10k),CITIZENS FOR NIRAJ ANTANI,Unmarked,OTHER_UNKNOWN,,CITIZENS FOR NIRAJ ANTANI
5000.0,14,357.0,14,Small (<$10k),SUNNY CHAPARALA FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,SUNNY CHAPARALA FOR CONGRESS
5000.0,2,2500.0,2,Small (<$10k),RASHIDA TLAIB FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,RASHIDA TLAIB FOR CONGRESS
5000.0,20,250.0,20,Small (<$10k),DEVOLDER-SANTOS FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,DEVOLDER-SANTOS FOR CONGRESS
5000.0,45,111.0,45,Small (<$10k),"ME MARKETING SERVICES, LLC",Unmarked,OTHER_UNKNOWN,,"ME MARKETING SERVICES, LLC"
5000.0,39,128.0,39,Small (<$10k),GREG STEUBE FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,GREG STEUBE FOR CONGRESS
5000.0,7,714.0,7,Small (<$10k),COMMITTEE TO ELECT PAM CORDOVA SENATE 30,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO ELECT PAM CORDOVA SENATE 30
5000.0,1,5000.0,1,Small (<$10k),E PLURIBUS PAC,Unmarked,OTHER_UNKNOWN,,E PLURIBUS PAC
4900.0,14,350.0,14,Small (<$10k),PAULA JEAN FOR WEST VIRGINIA,Unmarked,OTHER_UNKNOWN,,PAULA JEAN FOR WEST VIRGINIA
4900.0,8,612.0,8,Small (<$10k),MARGARET GOOD FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,MARGARET GOOD FOR CONGRESS
4900.0,16,306.0,16,Small (<$10k),CATHOLICS FOR AMERICA INC,Unmarked,OTHER_UNKNOWN,,CATHOLICS FOR AMERICA INC
4900.0,18,272.0,18,Small (<$10k),HUGHES ALASKANS FOR % SHELLEY HUGHES,Unmarked,OTHER_UNKNOWN,,HUGHES ALASKANS FOR % SHELLEY HUGHES
4900.0,12,408.0,12,Small (<$10k),HANK GILBERT FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,HANK GILBERT FOR CONGRESS
4900.0,9,544.0,9,Small (<$10k),DAN NEWHOUSE FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,DAN NEWHOUSE FOR CONGRESS
4900.0,7,700.0,7,Small (<$10k),FEENSTRA FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,FEENSTRA FOR CONGRESS
4900.0,13,377.0,13,Small (<$10k),COLE FOR STATE REP,Unmarked,OTHER_UNKNOWN,,COLE FOR STATE REP
4900.0,37,132.0,37,Small (<$10k),CHRONICLE MEDIA INC.,Unmarked,OTHER_UNKNOWN,,CHRONICLE MEDIA INC.
4900.0,3,1633.0,3,Small (<$10k),FORWARD MONTANA FOUNDATION,Unmarked,OTHER_UNKNOWN,,FORWARD MONTANA FOUNDATION
4800.0,5,960.0,5,Small (<$10k),VICTOR GORDO FOR MAYOR 2020,Unmarked,OTHER_UNKNOWN,,VICTOR GORDO FOR MAYOR 2020
4800.0,34,141.0,34,Small (<$10k),"STRINGR, INC.",Unmarked,OTHER_UNKNOWN,,"STRINGR, INC."
4800.0,6,800.0,6,Small (<$10k),FRIENDS OF LIZ STEFANICS,Unmarked,OTHER_UNKNOWN,,FRIENDS OF LIZ STEFANICS
4800.0,2,2400.0,2,Small (<$10k),KEKE FOR HD54 % LIKEITHIA WILLIAMS,Unmarked,OTHER_UNKNOWN,,KEKE FOR HD54 % LIKEITHIA WILLIAMS
4800.0,29,166.0,29,Small (<$10k),LAKE TRAVIS FIRE FIGHTERS PAC,Unmarked,OTHER_UNKNOWN,,LAKE TRAVIS FIRE FIGHTERS PAC
4800.0,19,253.0,19,Small (<$10k),COLLIN COUNTY REPUBLICAN PARTY,Unmarked,OTHER_UNKNOWN,,COLLIN COUNTY REPUBLICAN PARTY
4800.0,4,1200.0,4,Small (<$10k),SIAH CORREA HEMPHILL,Unmarked,OTHER_UNKNOWN,,SIAH CORREA HEMPHILL
4800.0,42,114.0,42,Small (<$10k),Manhattan Institute for Policy Research Inc,Unmarked,OTHER_UNKNOWN,,Manhattan Institute for Policy Research Inc
4800.0,15,320.0,15,Small (<$10k),MN DFL STATE CENTRAL COMMITTEE,Unmarked,OTHER_UNKNOWN,,MN DFL STATE CENTRAL COMMITTEE
4800.0,13,369.0,13,Small (<$10k),RYAN PITTS CAMPAIGN,Unmarked,OTHER_UNKNOWN,,RYAN PITTS CAMPAIGN
4800.0,8,600.0,8,Small (<$10k),FIGHT FOR THE AMERICAN DREAM PAC,Unmarked,OTHER_UNKNOWN,,FIGHT FOR THE AMERICAN DREAM PAC
4800.0,32,150.0,32,Small (<$10k),CLIFFORD FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,CLIFFORD FOR CONGRESS
4700.0,7,671.0,7,Small (<$10k),KRISTEN FOR NY 93,Unmarked,OTHER_UNKNOWN,,KRISTEN FOR NY 93
4700.0,20,235.0,20,Small (<$10k),Glenn Grothman for Congress,Unmarked,OTHER_UNKNOWN,,Glenn Grothman for Congress
4700.0,23,204.0,23,Small (<$10k),BENNETT FOR HOUSE,Unmarked,OTHER_UNKNOWN,,BENNETT FOR HOUSE
4700.0,6,783.0,6,Small (<$10k),COLORADANS FOR CONSTITUTIONAL VALUES,Unmarked,OTHER_UNKNOWN,,COLORADANS FOR CONSTITUTIONAL VALUES
4700.0,34,138.0,34,Small (<$10k),RYAN WALKER,Unmarked,OTHER_UNKNOWN,,RYAN WALKER
4700.0,2,2350.0,2,Small (<$10k),FRIENDS OF JENN ALFORD-TEASTER,Unmarked,OTHER_UNKNOWN,,FRIENDS OF JENN ALFORD-TEASTER
4700.0,12,392.0,12,Small (<$10k),CRUMPACKER FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,CRUMPACKER FOR CONGRESS
4700.0,4,1175.0,4,Small (<$10k),VICKI PYNE FOR HD27,Unmarked,OTHER_UNKNOWN,,VICKI PYNE FOR HD27
4700.0,11,427.0,11,Small (<$10k),CRISTIN MCCARTHY VAHEY 2020,Unmarked,OTHER_UNKNOWN,,CRISTIN MCCARTHY VAHEY 2020
4700.0,44,107.0,44,Small (<$10k),COMMITTEE TO ELECT MEG LOUGHRAN CAPPEL,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO ELECT MEG LOUGHRAN CAPPEL
4600.0,4,1150.0,4,Small (<$10k),REP. ROSS SPANO - U.S. HOUSE OF REPRESENTATIVES,Unmarked,OTHER_UNKNOWN,,REP. ROSS SPANO - U.S. HOUSE OF REPRESENTATIVES
4600.0,16,288.0,16,Small (<$10k),TARVER FOR SENATE,Unmarked,OTHER_UNKNOWN,,TARVER FOR SENATE
4600.0,7,657.0,7,Small (<$10k),FRIENDS OF ARAVELLA,Unmarked,OTHER_UNKNOWN,,FRIENDS OF ARAVELLA
4600.0,39,118.0,39,Small (<$10k),CITIZENS FOR TODD EACHUS,Unmarked,OTHER_UNKNOWN,,CITIZENS FOR TODD EACHUS
4600.0,8,575.0,8,Small (<$10k),JUSTIN BUSCH,Unmarked,OTHER_UNKNOWN,,JUSTIN BUSCH
4600.0,3,1533.0,3,Small (<$10k),PROGRESSNOW AZ,Unmarked,OTHER_UNKNOWN,,PROGRESSNOW AZ
4600.0,5,920.0,5,Small (<$10k),HOWARD TERNDRUP,Unmarked,OTHER_UNKNOWN,,HOWARD TERNDRUP
4600.0,14,329.0,14,Small (<$10k),PRAMILA FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,PRAMILA FOR CONGRESS
4600.0,3,1533.0,3,Small (<$10k),Vote Values,Unmarked,OTHER_UNKNOWN,,Vote Values
4600.0,35,131.0,35,Small (<$10k),FRIENDS OF GEORGE LANG,Unmarked,OTHER_UNKNOWN,,FRIENDS OF GEORGE LANG
4600.0,16,288.0,16,Small (<$10k),ARNONE FOR ENFIELD,Unmarked,OTHER_UNKNOWN,,ARNONE FOR ENFIELD
4600.0,9,511.0,9,Small (<$10k),TERESA TOMLINSON FOR SENATE,Unmarked,OTHER_UNKNOWN,,TERESA TOMLINSON FOR SENATE
4600.0,35,131.0,35,Small (<$10k),RP4BIDEN,Unmarked,OTHER_UNKNOWN,,RP4BIDEN
4600.0,2,2300.0,2,Small (<$10k),ASHLEY FOR ARKANSAS,Unmarked,OTHER_UNKNOWN,,ASHLEY FOR ARKANSAS
4600.0,46,100.0,46,Small (<$10k),KATHY LANDING FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,KATHY LANDING FOR CONGRESS
4600.0,18,256.0,18,Small (<$10k),BOB CASEY FOR SENATE INC,Unmarked,OTHER_UNKNOWN,,BOB CASEY FOR SENATE INC
4600.0,6,767.0,6,Small (<$10k),MAINE CONSERVATION VOTERS,Unmarked,OTHER_UNKNOWN,,MAINE CONSERVATION VOTERS
4500.0,3,1500.0,3,Small (<$10k),CAMPOS FOR OREGON,Unmarked,OTHER_UNKNOWN,,CAMPOS FOR OREGON
4500.0,1,4500.0,1,Small (<$10k),SWALWELL FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,SWALWELL FOR CONGRESS
4500.0,4,1125.0,4,Small (<$10k),COALITION TO GROW SAN FRANCISCO - GROW SF PAC,Unmarked,OTHER_UNKNOWN,,COALITION TO GROW SAN FRANCISCO - GROW SF PAC
4500.0,31,145.0,31,Small (<$10k),DOUGLAS COUNTY DEMOCRATIC CENTRAL COMMITTEE,Unmarked,OTHER_UNKNOWN,,DOUGLAS COUNTY DEMOCRATIC CENTRAL COMMITTEE
4500.0,1,4500.0,1,Small (<$10k),San Diego County Democratic Central Committee,Unmarked,OTHER_UNKNOWN,,San Diego County Democratic Central Committee
4500.0,3,1500.0,3,Small (<$10k),THE PEOPLE FOR NIKKI MERRITT,Unmarked,OTHER_UNKNOWN,,THE PEOPLE FOR NIKKI MERRITT
4500.0,1,4500.0,1,Small (<$10k),FRIENDS FOR KAREN 38,Unmarked,OTHER_UNKNOWN,,FRIENDS FOR KAREN 38
4500.0,2,2250.0,2,Small (<$10k),CUSICK FOR ASSEMBLY,Unmarked,OTHER_UNKNOWN,,CUSICK FOR ASSEMBLY
4500.0,12,375.0,12,Small (<$10k),HINTZ FOR ASSEMBLY,Unmarked,OTHER_UNKNOWN,,HINTZ FOR ASSEMBLY
4500.0,7,643.0,7,Small (<$10k),HORNG ANDREW JENG CAMPAIGN,Unmarked,OTHER_UNKNOWN,,HORNG ANDREW JENG CAMPAIGN
4500.0,10,450.0,10,Small (<$10k),JON C LUNDBERG,Unmarked,OTHER_UNKNOWN,,JON C LUNDBERG
4500.0,40,112.0,40,Small (<$10k),MATTHEW MENEZES,Unmarked,OTHER_UNKNOWN,,MATTHEW MENEZES
4500.0,1,4500.0,1,Small (<$10k),DEMOCRATIC PARTY OF NEW MEXICO,Unmarked,OTHER_UNKNOWN,,DEMOCRATIC PARTY OF NEW MEXICO
4500.0,23,196.0,23,Small (<$10k),MICHIGAN FUTURE FIRST,Unmarked,OTHER_UNKNOWN,,MICHIGAN FUTURE FIRST
4500.0,1,4500.0,1,Small (<$10k),ELIJAH FOR SENATE,Unmarked,OTHER_UNKNOWN,,ELIJAH FOR SENATE
4500.0,1,4500.0,1,Small (<$10k),PERRY JOHNSON FOR PRESIDENT INC.,Unmarked,OTHER_UNKNOWN,,PERRY JOHNSON FOR PRESIDENT INC.
4500.0,3,1500.0,3,Small (<$10k),HWANG4SENATE,Unmarked,OTHER_UNKNOWN,,HWANG4SENATE
4400.0,32,138.0,32,Small (<$10k),NEHLS FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,NEHLS FOR CONGRESS
4400.0,4,1100.0,4,Small (<$10k),FRIENDS OF KAREN S SMYTHE,Unmarked,OTHER_UNKNOWN,,FRIENDS OF KAREN S SMYTHE
4400.0,3,1467.0,3,Small (<$10k),CASTOR FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,CASTOR FOR CONGRESS
4400.0,13,338.0,13,Small (<$10k),JOHN HANCOCK,Unmarked,OTHER_UNKNOWN,,JOHN HANCOCK
4400.0,5,880.0,5,Small (<$10k),DR. RAUL RUIZ FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,DR. RAUL RUIZ FOR CONGRESS
4400.0,3,1467.0,3,Small (<$10k),AMERICA'S PROMISE PAC,Unmarked,OTHER_UNKNOWN,,AMERICA'S PROMISE PAC
4400.0,10,440.0,10,Small (<$10k),"JOHN COWAN FOR CONGRESS, INC.",Unmarked,OTHER_UNKNOWN,,"JOHN COWAN FOR CONGRESS, INC."
4400.0,44,100.0,44,Small (<$10k),FRIENDS OF ERIC MOYER,Unmarked,OTHER_UNKNOWN,,FRIENDS OF ERIC MOYER
4400.0,20,220.0,20,Small (<$10k),BOOM MEDIA LLC,Unmarked,OTHER_UNKNOWN,,BOOM MEDIA LLC
4400.0,31,142.0,31,Small (<$10k),KIMBERLY WALKER FOR CONGRESS CAMPAIGN,Unmarked,OTHER_UNKNOWN,,KIMBERLY WALKER FOR CONGRESS CAMPAIGN
4400.0,35,126.0,35,Small (<$10k),CHARLESTON FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,CHARLESTON FOR CONGRESS
4400.0,27,163.0,27,Small (<$10k),PHOENIX CONGRESS 2020,Unmarked,OTHER_UNKNOWN,,PHOENIX CONGRESS 2020
4300.0,4,1075.0,4,Small (<$10k),COMMITTEE TO ELECT STEPHEN DWIGHT,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO ELECT STEPHEN DWIGHT
4300.0,41,105.0,41,Small (<$10k),VOTE RAWLINGS,Unmarked,OTHER_UNKNOWN,,VOTE RAWLINGS
4300.0,19,226.0,19,Small (<$10k),LEWIS BEN GILMORE,Unmarked,OTHER_UNKNOWN,,LEWIS BEN GILMORE
4300.0,21,205.0,21,Small (<$10k),FLORIDA CRYSTALS CORPORATION,Unmarked,OTHER_UNKNOWN,,FLORIDA CRYSTALS CORPORATION
4300.0,4,1075.0,4,Small (<$10k),ALL YOUR FRIENDS AND NEIGHBORS WHO SUPPORT JOHN BLAIR,Unmarked,OTHER_UNKNOWN,,ALL YOUR FRIENDS AND NEIGHBORS WHO SUPPORT JOHN BLAIR
4300.0,8,538.0,8,Small (<$10k),MARIAN MATTHEWS FOR HD27,Unmarked,OTHER_UNKNOWN,,MARIAN MATTHEWS FOR HD27
4300.0,6,717.0,6,Small (<$10k),CAMPAIGN TO ELECT CARL DOMINO,Unmarked,OTHER_UNKNOWN,,CAMPAIGN TO ELECT CARL DOMINO
4300.0,18,239.0,18,Small (<$10k),FRIENDS OF CHARLIE MCGORRAY,Unmarked,OTHER_UNKNOWN,,FRIENDS OF CHARLIE MCGORRAY
4300.0,9,478.0,9,Small (<$10k),COMMITTEE TO ELECT DAN FOREST,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO ELECT DAN FOREST
4300.0,9,478.0,9,Small (<$10k),STEINBERG FOR STATE REP,Unmarked,OTHER_UNKNOWN,,STEINBERG FOR STATE REP
4300.0,7,614.0,7,Small (<$10k),RAYMOND LOPEZ,Unmarked,OTHER_UNKNOWN,,RAYMOND LOPEZ
4300.0,3,1433.0,3,Small (<$10k),DEVAL FOR ALL,Unmarked,OTHER_UNKNOWN,,DEVAL FOR ALL
4300.0,30,143.0,30,Small (<$10k),COMMITTEE TO ELECT DAN VANDEN HEEDE,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO ELECT DAN VANDEN HEEDE
